Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Tommy La Stella","SEA",46,176,159,39,27,8,0,3,18,17,14,0,27,1,1,0,3,0,0,0.243623,0.0795511,0.155352,0.512069,0.308043,0.360194,0.296313,0.668237,0.116571,2.36844,0.273031,-0.267161,-0.172098,18.2154,-1.87499,96.9356,-0.43926,-0.804404,-1.0451349318027496,-3.7556127309799194,0.0834988,750.8400268554688,2.46248,-0.391487,1.31619,"12371"
"Luke Voit","MIL",48,196,173,40,25,7,0,8,23,26,18,0,61,3,2,0,3,0,0,0.230025,0.0939543,0.311434,0.301683,0.311215,0.41293,0.3178,0.724145,0.182906,1.73269,0.299712,-0.437527,-0.17161,23.6569,1.25363,104.14,-0.609138,-1.44336,0.33330202102661133,-6.131007671356201,0.0833884,480.2799987792969,7.84973,1.2099,1.01173,"14811"
"Andrew Knapp","DET",17,51,45,9,6,2,0,1,5,4,4,0,15,1,0,0,0,0,0,0.199617,0.0782629,0.295377,0.264959,0.274784,0.307932,0.262229,0.582716,0.108315,2.28067,0.270769,0.0148856,-0.0430239,3.87343,-1.90892,69.319,-0.0281383,0,-1.774037143215537,0.9290253520011902,0.0803862,999,1.63693,1.54056,1.68776,"14942"
"Miles Mastrobuoni","CHC",7,26,23,6,5,1,0,0,3,2,2,0,5,0,0,0,0,0,0,0.264929,0.0870474,0.213882,0.406988,0.32957,0.33884,0.300005,0.668409,0.0739102,4.10991,0.338813,-0.0678408,0.0534219,2.73883,-0.198799,93.4833,-0.0144189,0.00314167,-0.20587305631488562,0.1140035460703075,0.0786881,748.9299926757812,2.77862,0.919867,1.86314,"20017"
"Charles Leblanc","MIA",11,35,32,7,5,2,0,1,4,4,3,0,11,0,0,0,0,0,0,0.2228,0.0774666,0.310156,0.249767,0.284829,0.365403,0.287294,0.650232,0.142603,3.70842,0.305064,-0.0508917,0.0506763,3.39903,-0.62819,86.0745,-0.000215384,0,-0.5700394244195195,0.1294071078300476,0.0781522,750.3200073242188,1.08895,1.6189,1.78365,"19813"
"Andre Lipcius","DET",7,28,25,6,5,1,0,0,3,2,3,0,5,0,0,0,0,0,0,0.24506,0.0952001,0.196303,0.484964,0.317509,0.338311,0.294538,0.65582,0.0932506,3.5737,0.299029,-0.0438693,0.0250678,2.81601,-0.33268,92.1286,-0.0188015,0.00930526,-0.2627091817557812,0.12183543294668198,0.0772947,999,1.30036,0.860513,1.83655,"sa3010401"
"Victor Reyes","CHW",41,155,146,37,25,7,1,3,18,16,8,0,34,1,1,0,2,3,1,0.250942,0.0491286,0.219893,0.223421,0.29002,0.380267,0.293096,0.670286,0.129325,5.26987,0.30464,-0.210697,0.224775,15.7063,-2.05457,88.6831,0.0140784,-1.47312,-1.9960812823846936,-2.3656594157218933,0.0761019,744.22998046875,7.11135,1.03766,1.42854,"15487"
"Nathan Lukes","TOR",11,42,39,9,6,2,0,1,5,4,3,0,9,0,0,0,1,1,0,0.236211,0.066949,0.209885,0.318979,0.29539,0.363663,0.291905,0.659053,0.127452,4.55988,0.28289,-0.140242,0.134554,4.24722,-0.600932,89.6716,-0.00568843,0.115767,-0.4984689373522997,-0.16911765933036804,0.0716938,999,2.45983,1.49726,1.77628,"sa875215"
"Miguel Sanó",,53,206,182,38,20,8,0,10,24,27,22,0,74,1,1,0,1,1,0,0.209544,0.105296,0.359426,0.292957,0.297449,0.420217,0.314076,0.717666,0.210673,2.57851,0.283215,-0.152405,-0.108591,24.302,0.709762,103.258,-0.260997,-1.59975,0.5077531933784485,-6.58333146572113,0.0715022,721.739990234375,2.29376,-0.038273,0.903099,"12164"
"Isan Díaz","SFG",21,82,73,15,9,3,0,2,9,9,8,0,23,0,0,0,1,1,0,0.207759,0.0948896,0.284876,0.33309,0.286387,0.349302,0.283133,0.635689,0.141544,3.39242,0.269672,-0.176231,0.0355387,7.61466,-1.72732,81.7618,-0.140692,-0.579485,-1.8446545153856277,-0.15302494168281555,0.0711632,736.27001953125,2.47255,0.358505,1.52609,"17922"
"Vimael Machín","PHI",15,46,41,10,7,2,0,1,5,4,4,0,8,0,0,1,1,0,0,0.232935,0.0917493,0.184011,0.498606,0.304807,0.33324,0.285852,0.638047,0.100305,2.23544,0.276839,-0.000106882,-0.0394259,4.37827,-0.871479,81.3243,-0.0395328,0,-1.0357139371335506,0.16869086027145386,0.0711516,999,0.919786,0.939265,1.76369,"17684"
"Dom Nuñez","CHC",8,22,19,4,2,1,0,1,2,2,2,0,7,0,0,0,0,0,0,0.19903,0.0921747,0.302687,0.304521,0.270453,0.383974,0.285111,0.654427,0.184945,1.41059,0.242568,0.0014706,-0.018854,2.06747,-0.426916,83.1365,-0.0173834,0,-0.4380623288452625,0.40076208114624023,0.0710895,999,0.934967,1.59021,1.82473,"15055"
"Michael Chavis","WSN",17,61,58,13,8,3,0,2,6,7,3,0,19,0,0,0,1,0,0,0.228253,0.0471381,0.303372,0.155381,0.269318,0.409658,0.294352,0.678976,0.181405,3.01444,0.290704,-0.0758099,-0.00863087,6.27388,-0.751355,87.0897,-0.0844407,0.122663,-1.005997508764267,-0.39695512503385544,0.0697327,743.22998046875,4.47152,0.82316,1.66077,"17321"
"Stephen Vogt",,9,25,22,5,3,1,0,1,2,3,2,0,6,0,0,0,0,0,0,0.207622,0.0887912,0.243609,0.364483,0.277613,0.375954,0.286966,0.653567,0.168332,2.17796,0.238936,-0.00719118,-0.00702516,2.36028,-0.443789,90.753,-0.0142163,0,-0.26938841957598925,0.14416545629501343,0.0688591,999,1.61985,0.104154,1.81032,"5000"
"Nelson Velázquez","CHC",44,157,143,31,18,7,1,5,17,18,12,0,52,1,1,1,2,4,1,0.21696,0.0739365,0.329953,0.224082,0.280865,0.387369,0.291366,0.668234,0.170409,5.83698,0.299098,0.011425,0.0794644,15.6711,-2.29412,87.4814,0.0908894,-0.507669,-2.15831545740366,-2.334528088569641,0.0684801,736.8800048828125,3.31169,0.820828,1.28034,"23359"
"Kevin Pillar","ATL",21,81,75,18,11,4,0,3,10,10,4,0,17,1,0,0,2,1,0,0.235978,0.0525492,0.209899,0.250355,0.286771,0.397761,0.299313,0.684532,0.161783,4.81955,0.269679,-0.0640963,0.118279,8.5917,-0.671412,89.5323,0.0541828,-0.749727,-0.9310369603335857,-1.1724322438240051,0.0653181,748.8599853515625,3.98974,1.22013,1.5827,"12434"
"David Bote","CHC",10,35,32,7,5,2,0,1,4,4,3,0,10,0,0,0,1,0,0,0.227313,0.0721405,0.283657,0.254323,0.291456,0.38202,0.296686,0.673477,0.154707,2.71141,0.292361,-0.00409389,-0.00528534,3.66664,-0.365899,91.1772,-0.00937923,-0.336408,-0.3651951802894473,-0.18138718605041504,0.063869,744.989990234375,1.83877,-0.0383365,1.77431,"14593"
"Jonathan Davis","DET",11,35,30,7,5,1,0,0,4,3,3,0,9,1,0,0,1,2,0,0.216703,0.0923502,0.253214,0.364712,0.310736,0.27537,0.271511,0.586106,0.0586667,5.59109,0.298615,-0.205945,0.274192,2.93273,-1.06086,75.872,0.0682466,0.205279,-0.8800181597471237,0.3689997047185898,0.0631406,999,2.45436,1.24848,1.82496,"15104"
"Sergio Alcántara","CHC",28,73,66,15,11,3,0,1,7,6,6,0,18,0,1,0,1,1,0,0.223895,0.0837837,0.25241,0.331935,0.289086,0.323443,0.273613,0.612529,0.0995484,3.94146,0.290193,-0.0368063,0.0518524,6.25931,-2.09796,75.1488,0.0150462,0,-2.06202145665884,0.26854532957077026,0.0629939,747.1500244140625,1.00449,0.196223,1.65044,"16417"
"David Hensley","HOU",42,152,135,31,22,7,1,2,17,14,15,0,40,1,1,0,6,3,1,0.232619,0.0974636,0.26546,0.36715,0.309282,0.340765,0.290824,0.650047,0.108146,4.83048,0.312779,-0.145459,0.0392265,15.0615,-2.27976,88.8422,-0.106233,-2.13953,-2.0103891491889954,-2.232161782681942,0.0617056,665,3.38282,2.28911,1.39299,"25111"
"Alcides Escobar",,27,99,93,22,17,4,0,1,10,8,4,0,20,1,0,0,1,1,0,0.240635,0.0450623,0.205579,0.219196,0.284627,0.330979,0.273019,0.615605,0.0903438,4.74243,0.296163,-0.153968,0.119323,8.46112,-2.89862,74.7357,-0.0346454,-0.629852,-2.9048643819987774,0.23883962631225586,0.0616635,999,2.12818,0.420863,1.60789,"6310"
"Blake Sabol","SFG",29,108,97,23,15,5,1,2,11,11,9,0,31,0,1,0,1,1,0,0.23351,0.0804942,0.287913,0.279578,0.297547,0.363389,0.292053,0.660935,0.129879,4.80165,0.31623,-0.0900067,0.0536111,10.7878,-1.51195,87.9585,-0.0363956,-0.872807,-1.5175963081419468,-1.4486055374145508,0.0584106,999,2.07022,1.05013,1.52731,"sa3010269"
"Bubba Thompson","TEX",57,213,198,46,33,8,1,4,25,18,10,1,61,2,1,2,2,14,3,0.23164,0.0477001,0.28689,0.166266,0.274722,0.342681,0.270865,0.617403,0.111041,7.36086,0.314255,-0.333459,1.69875,17.8131,-6.59271,74.1212,1.36529,-0.46798,-4.850309252738953,-1.399560809135437,0.057554,390.239990234375,3.30953,1.80219,1.68708,"22261"
"Nomar Mazara","BAL",19,70,64,15,10,3,0,2,7,7,6,0,17,0,0,0,1,0,0,0.238451,0.0805728,0.245336,0.328419,0.302192,0.385441,0.30295,0.687633,0.14699,1.48264,0.294093,-0.028579,-0.0601299,7.62976,-0.378067,97.0667,-0.0887089,-0.492328,-0.3198699355125427,-1.370057761669159,0.056759,750.5800170898438,2.51732,-0.255012,1.65526,"14553"
"Aramis Garcia","PHI",9,25,23,5,3,1,0,1,2,3,1,0,8,0,0,0,0,0,0,0.203182,0.040517,0.309288,0.131001,0.239907,0.357184,0.260626,0.597091,0.154002,1.32619,0.260744,0.00462138,-0.0211996,1.85792,-0.962521,64.0752,-0.0165782,0,-1.0460961386561394,0.7258353233337402,0.0535084,999,1.62371,1.37146,1.80672,"16925"
"Jake Cave","PHI",40,146,132,30,18,6,2,4,16,16,10,1,45,2,1,0,1,2,0,0.223781,0.0708602,0.305267,0.232125,0.288061,0.376708,0.290677,0.664769,0.152926,5.61788,0.30485,-0.0235739,0.0168414,14.469,-2.20959,84.6236,-0.00673248,-0.852599,-2.6125066466629505,-1.7862765192985535,0.0534126,742.7999877929688,3.89704,3.36181,1.29763,"14477"
"Narciso Crook","BOS",8,22,19,5,3,1,0,1,3,3,2,0,7,0,0,0,2,1,0,0.235319,0.0800398,0.318944,0.250952,0.304197,0.42986,0.317826,0.734057,0.194541,5.9424,0.310473,-0.0631266,0.0631266,2.62672,0.13962,101.681,-3.26908e-9,0,0.041146159628264733,-0.23975519835948944,0.051884,999,2.94272,0.249109,1.84074,"17473"
"Stephen Piscotty","SFG",24,74,67,15,10,3,0,2,8,8,5,0,21,1,1,0,1,1,0,0.2276,0.0705478,0.279117,0.252753,0.290385,0.370064,0.290936,0.660449,0.142464,4.10045,0.292148,-0.178301,0.134342,7.39539,-1.11176,87.1827,-0.0439593,0,-1.1344479732215405,-0.8200836181640625,0.0505903,749.7999877929688,5.48595,2.31858,1.6414,"13367"
"Jordan Diaz","OAK",15,59,57,15,11,3,0,1,6,6,3,0,10,0,0,0,1,0,0,0.264938,0.0427983,0.166818,0.256558,0.297499,0.391266,0.301205,0.688766,0.126329,1.90237,0.299128,-0.0209975,-0.0375284,6.3811,-0.402525,100.806,-0.0585259,-1.64708,-0.004745654761791229,-1.4129966050386429,0.0495347,660.530029296875,2.19536,0.219947,1.75803,"22650"
"Mickey Moniak","LAA",21,74,68,15,9,3,1,2,8,8,4,0,23,1,0,0,0,1,0,0.221221,0.0572385,0.309792,0.184764,0.273968,0.381518,0.286768,0.655486,0.160296,5.68291,0.296186,-0.0845756,0.114275,7.07125,-1.34329,83.564,0.0296994,0.0310101,-1.331344148144126,-0.5411276966333389,0.0494872,740.5700073242188,2.37626,0.780101,1.61232,"19956"
"David Hamilton","BOS",8,31,28,6,5,1,0,0,4,2,2,0,7,0,0,0,0,2,0,0.217849,0.0784766,0.229833,0.341451,0.279758,0.274853,0.251662,0.554611,0.0570035,6.84602,0.288409,-0.159395,0.296216,2.09059,-1.41442,54.9709,0.136821,0.770798,-1.4163775444030762,0.8946450278162956,0.0477267,999,2.42744,0.548528,1.83702,"sa3014434"
"Ford Proctor","SFG",16,48,41,9,6,2,0,1,5,4,5,0,11,1,1,0,0,0,0,0.207328,0.103287,0.236609,0.43653,0.294477,0.3169,0.275088,0.611377,0.109572,4.34274,0.256259,0.0450312,-0.0450312,4.13275,-1.31075,76.1731,1.74785e-9,0,-1.297137020270579,0.174916610121727,0.0458564,999,3.74406,0.334749,1.70691,"21634"
"Eddie Rosario","ATL",103,402,372,90,60,17,1,12,44,48,25,1,82,1,4,1,4,6,2,0.242101,0.0623931,0.202824,0.307621,0.289256,0.391069,0.296051,0.680325,0.148968,4.4377,0.277326,-0.192884,0.198359,41.6441,-4.37904,87.3015,0.0054752,-1.90382,-5.932698569260538,-7.180347323417664,0.0450192,460.42999267578125,2.67762,3.02187,0.486414,"12155"
"Gilberto Celestino","MIN",36,125,113,27,20,6,0,2,13,10,10,0,28,1,0,0,3,2,0,0.24167,0.0828726,0.221853,0.373547,0.312565,0.339389,0.292278,0.651954,0.0977192,4.15181,0.306858,-0.30912,0.099154,12.5514,-1.73364,90.6904,-0.209966,-0.870141,-1.5187173634767532,-2.035323441028595,0.0446153,750.4400024414062,2.24749,-0.657607,1.54825,"20233"
"Parker Meadows","DET",19,75,68,16,11,3,0,1,7,7,6,0,17,0,0,0,0,1,0,0.231265,0.0806202,0.228408,0.352965,0.296007,0.341948,0.283813,0.637955,0.110683,4.64717,0.289346,-0.11061,0.0835225,7.01976,-1.5427,84.5569,-0.0270877,0.00308161,-1.3283859752118587,-0.6520694561768323,0.0424754,999,2.103,0.439388,1.67253,"sa3007943"
"Brad Miller","TEX",84,303,271,60,38,10,1,12,33,37,28,1,87,2,2,1,3,3,1,0.221912,0.0937927,0.287236,0.326536,0.297936,0.394064,0.303573,0.692,0.172152,3.84961,0.279153,-0.417183,-0.0967934,33.142,-1.48507,97.2121,-0.513976,-1.62008,-1.4640004634857178,-7.790035724639893,0.0410542,660.72998046875,2.28424,-2.3693,0.653689,"12775"
"Ronny Mauricio","NYM",11,31,30,7,5,1,0,1,4,3,1,0,8,0,0,0,0,1,0,0.226018,0.0314813,0.252209,0.124822,0.251677,0.35887,0.266252,0.610547,0.132852,5.17637,0.273938,-0.0631826,0.119013,2.50062,-1.08284,70.035,0.0558308,0,-1.018048096448183,0.3454427421092987,0.037133,999,1.18955,1.3183,1.80873,"sa3006887"
"Michael Stefanic","LAA",7,22,20,4,4,1,0,0,2,2,2,0,3,0,0,0,0,0,0,0.224343,0.0907439,0.136589,0.664356,0.301321,0.258543,0.258855,0.559864,0.0341998,2.55781,0.263954,-0.00136624,-0.0195362,1.63727,-0.895534,63.8575,-0.0209024,0.464261,-0.9217794481664896,0.5698784291744232,0.0371256,999,2.40871,1.48109,1.8379,"25353"
"Leury Garcia","CHW",51,186,172,43,32,7,1,2,21,16,9,0,39,2,1,2,3,2,1,0.247065,0.0496061,0.207344,0.239246,0.289587,0.341696,0.278624,0.631282,0.0946309,4.58801,0.302692,0.414105,-0.186435,16.6611,-4.59631,78.6298,0.22767,-1.46988,-4.315491110086441,-1.4326055385172367,0.0356788,746.8400268554688,2.22252,0.353463,1.3257,"5913"
"Tyler Wade","OAK",15,47,42,10,7,3,0,0,6,3,4,0,11,0,0,0,1,3,1,0.235481,0.0816962,0.235325,0.347163,0.299087,0.305849,0.272629,0.604936,0.0703672,6.13251,0.314353,-0.140478,0.353845,3.95348,-1.37377,80.6312,0.213366,-0.831947,-0.8020664304494858,-0.3573084771633148,0.0340696,750.0399780273438,3.15291,0.62052,1.84214,"15730"
"Kody Clemens","PHI",16,54,50,11,6,2,0,2,6,7,4,0,15,0,0,0,1,0,0,0.216399,0.067523,0.279134,0.241901,0.269157,0.396482,0.289541,0.665639,0.180083,4.57067,0.263872,-0.0441589,0.0320804,5.33529,-0.871245,83.8466,-0.0120785,0.10344,-1.0307532595470548,-0.4810852110385895,0.0330072,750.780029296875,2.68017,1.84977,1.65699,"20572"
"Brent Rooker","OAK",8,30,26,6,3,1,0,1,3,3,3,0,10,1,0,0,0,0,0,0.209944,0.0868447,0.331616,0.261883,0.294946,0.390928,0.303438,0.685874,0.180984,2.18503,0.28351,-0.00894048,-0.0141908,3.23129,-0.148093,102.382,-0.0231313,-0.300891,0.056092290207743645,-0.6850095689296722,0.0327986,749.3800048828125,2.86635,0.915377,1.78034,"19627"
"Bryan Lavastida","CLE",10,25,23,5,3,1,0,0,3,2,2,0,6,0,0,0,0,0,0,0.209863,0.0746193,0.250324,0.298091,0.272479,0.302471,0.258444,0.57495,0.0926082,2.8589,0.27241,0.0458625,-0.0219908,1.8546,-1.02712,65.2428,0.0238717,0,-0.961819477379322,0.462992787361145,0.031903,999,2.32556,1.68704,1.8101,"24765"
"Jaylin Davis","NYM",11,27,24,5,3,1,0,1,3,2,2,0,9,0,0,0,0,0,0,0.215821,0.0839229,0.345451,0.242937,0.285414,0.381506,0.294079,0.66692,0.165685,3.01572,0.30225,-0.00832877,0.0116997,2.72344,-0.332656,89.366,0.00337095,0,-0.32164432504214346,-0.2946053445339203,0.0271924,999,3.58637,1.96186,1.8186,"19552"
"Jack Mayfield",,14,42,39,8,5,2,0,1,4,4,2,0,10,0,0,0,1,1,0,0.215038,0.0549849,0.233222,0.235762,0.259801,0.363406,0.27256,0.623207,0.148368,4.44125,0.254859,-0.0523467,0.0648356,3.52462,-1.2278,73.5333,0.012489,0,-1.2253345353528857,0.15271012485027313,0.0263666,999,1.70301,0.330716,1.75032,"15402"
"Travis Jankowski","TEX",14,43,38,9,8,1,0,0,5,3,5,0,10,0,0,0,0,2,0,0.241364,0.119555,0.233454,0.512112,0.333172,0.265826,0.279084,0.598998,0.0244627,5.31536,0.327192,-0.240233,0.307412,3.85116,-1.0425,79.9232,0.0671788,-0.430324,-0.8997035250067711,-0.21432669460773468,0.0261498,999,2.6321,1.19688,1.83231,"13768"
"Chris Owings","PIT",13,43,39,8,5,2,0,1,4,4,4,0,13,0,0,0,1,1,0,0.197507,0.0885493,0.293717,0.301478,0.269885,0.305262,0.25889,0.575146,0.107754,4.21775,0.272051,-0.0865251,0.0654024,3.19129,-1.74365,63.8234,-0.0211227,0.280991,-1.8351068664342165,0.6125165224075317,0.0240927,999,2.95486,1.32962,1.72144,"10030"
"Drew Ellis",,8,20,18,3,2,1,0,1,2,2,2,0,7,0,0,0,0,0,0,0.180381,0.0935348,0.329063,0.284246,0.260035,0.349784,0.270747,0.609819,0.169403,1.20259,0.235018,0.0164768,-0.0282294,1.67549,-0.622681,78.887,-0.0117527,0,-0.48925772309303284,0.07384750992059708,0.0235953,999,1.16908,1.37067,1.81979,"19873"
"Rob Brantly","TOR",6,22,21,5,4,1,0,0,2,2,2,0,4,0,0,0,0,0,0,0.227821,0.0687225,0.15723,0.437083,0.286104,0.279801,0.256774,0.565905,0.0519799,2.11812,0.269533,-0.0202541,-0.0200786,1.61547,-0.940757,64.8701,-0.0403327,-0.0273198,-0.9240661971271038,0.4327382333576679,0.0231712,750.75,2.2839,0.788123,1.83479,"10655"
"Buddy Kennedy","ARI",6,22,20,5,4,0,0,0,2,2,2,0,5,0,0,0,0,0,0,0.244099,0.0770688,0.232096,0.332056,0.301948,0.319615,0.278774,0.621564,0.0755163,1.35246,0.30825,0.0104754,-0.0276549,1.99041,-0.545727,76.1422,-0.0171795,0.00597146,-0.6319680884480476,0.10209676111117005,0.0227168,999,1.87835,0.893961,1.85505,"22505"
"Yairo Munoz","ARI",10,35,34,9,6,2,0,0,4,4,1,0,7,0,0,0,0,0,0,0.257828,0.0160578,0.186096,0.0862877,0.270716,0.368755,0.277818,0.639471,0.110927,4.02356,0.305895,-0.0482624,0.0442002,3.11648,-0.888362,75.4886,-0.00406226,-0.12533,-1.0014801900833845,0.03588727116584778,0.022342,999,2.90389,1.33662,1.82137,"16313"
"Ceddanne Rafaela","BOS",5,21,20,5,3,1,0,0,2,2,1,0,5,0,0,0,0,0,0,0.245555,0.0516219,0.229154,0.225271,0.285025,0.371013,0.287798,0.656039,0.125459,4.16135,0.30313,-0.0149365,0.0280743,2.03903,-0.366861,80.4821,0.0131378,-0.145445,-0.44898136518895626,-0.06288770586252213,0.0166177,999,2.03855,0.225673,1.85153,"sa3005581"
"Darick Hall","PHI",59,234,211,47,26,11,0,10,26,31,17,1,65,4,1,0,3,1,0,0.223141,0.0730565,0.275865,0.264826,0.291242,0.422169,0.309549,0.713411,0.199028,2.80019,0.268304,-0.180869,-0.0388376,26.7034,-0.0365141,97.5278,-0.219707,-0.602687,-0.8914004862308502,-6.828595817089081,0.0155319,559.4199829101562,3.38213,1.82672,0.843727,"19717"
"Michael Busch","LAD",10,38,34,8,5,2,0,1,4,4,3,0,11,1,0,0,0,0,0,0.221267,0.0814352,0.299123,0.272246,0.298111,0.370984,0.297216,0.669094,0.149716,2.48116,0.296928,-0.0188613,-0.0200909,3.94533,-0.376189,91.5458,-0.0389521,-0.840353,-0.40433625131845474,-0.6867750734090805,0.0153848,999,2.27003,0.184042,1.7474,"sa3011540"
"José Azocar","SDP",39,134,124,30,22,5,1,2,14,12,7,0,31,1,1,1,2,4,1,0.243464,0.0532277,0.234613,0.226875,0.288326,0.340852,0.277542,0.629178,0.0973876,5.95209,0.311035,-0.110349,0.116509,11.9161,-3.43463,77.8778,0.00615998,-0.130076,-3.3900840701535344,-0.8857627213001251,0.0126478,748.4600219726562,2.4957,0.27179,1.56591,"18821"
"Iván Herrera","STL",12,39,34,8,5,1,0,1,4,4,3,0,9,1,0,0,0,0,0,0.222025,0.0869706,0.236801,0.367272,0.300571,0.333523,0.284349,0.634094,0.111498,2.15084,0.27693,0.00465943,-0.0308594,3.70787,-0.794411,82.607,-0.0261999,-1.33149,-0.8093541283160448,-0.3773372769355774,0.0107849,749.6900024414062,2.18487,0.642847,1.75718,"20599"
"Jason Delay","PIT",27,78,72,15,11,3,0,1,7,7,4,0,21,1,0,0,1,0,0,0.209088,0.0554689,0.267295,0.207519,0.263136,0.28957,0.248533,0.552705,0.0804812,2.50243,0.281122,0.0445256,-0.0802873,5.10619,-3.77856,56.7413,-0.0357617,0,-3.9409531131386757,1.4274742603302002,0.0105795,999,1.04192,2.18837,1.58015,"19806"
"Ernie Clement","TOR",13,36,33,8,6,1,0,0,3,2,2,0,5,0,0,1,1,0,0,0.22972,0.0570548,0.150398,0.379358,0.275764,0.301741,0.258049,0.577505,0.0720214,2.17835,0.264341,0.0516654,-0.0389922,2.66503,-1.4937,70.338,0.0126733,0,-1.201291436329484,0.13363301753997803,0.00952503,999,1.03536,1.71668,1.79988,"20352"
"Tyler Nevin","DET",33,121,108,25,17,5,0,3,11,12,10,0,28,2,1,0,2,1,0,0.227629,0.0814489,0.229245,0.355292,0.298476,0.355287,0.290366,0.653763,0.127658,2.50032,0.275652,-0.116868,-0.015456,11.9285,-1.85596,89.1833,-0.132324,-1.81863,-1.5996536761522293,-2.154983788728714,0.00891322,999,2.56416,0.833458,1.45136,"17893"
"Raimel Tapia","BOS",30,119,111,30,21,6,1,1,14,12,7,0,20,0,1,1,2,3,1,0.267355,0.0547737,0.172265,0.317963,0.307085,0.375793,0.298977,0.682878,0.108438,5.94221,0.315237,0.186037,0.112371,12.5675,-1.01632,88.3741,0.298408,-1.6831,-1.2557424008846283,-2.460992991924286,0.00702607,667.6199951171875,3.44376,3.00626,1.66114,"14350"
"Terrin Vavra","BAL",26,92,80,20,14,4,0,1,10,8,9,0,20,1,1,0,1,1,0,0.245026,0.102634,0.213924,0.479769,0.32903,0.335483,0.299163,0.664513,0.0904574,4.01264,0.308805,-0.218224,0.0997711,9.73139,-0.772327,94.3925,-0.118453,-1.67218,-0.698086716234684,-2.197509229183197,0.0031622,747.0800170898438,3.15957,2.6954,1.63886,"24400"
"Andrew Velazquez","LAA",28,86,80,17,12,4,0,1,10,8,5,0,28,0,0,1,1,4,1,0.21583,0.0542153,0.32959,0.164493,0.261295,0.322315,0.258084,0.58361,0.106485,6.51563,0.314128,-0.192721,0.605895,6.33612,-3.54747,63.3136,0.413174,-0.75678,-3.155147671699524,0.4298328161239624,0.00290504,749.7999877929688,2.93825,-0.0632443,1.66299,"14196"
"Liover Peguero","PIT",9,30,28,7,6,1,0,0,3,3,2,0,8,0,0,0,0,1,0,0.244946,0.054345,0.266001,0.204304,0.286378,0.300026,0.262369,0.586404,0.05508,5.15122,0.335704,-0.130447,0.154248,2.2833,-1.12033,66.2021,0.0238004,-0.23769,-1.1450416669249535,0.16722846031188965,0.00248505,750.3499755859375,1.87569,0.335071,1.8448,"24273"
"Josh Lester","BAL",17,25,23,5,3,2,0,0,2,3,2,0,8,0,0,0,0,0,0,0.211125,0.0644539,0.304486,0.211681,0.264449,0.330306,0.263392,0.594755,0.11918,2.38406,0.296118,0.00869716,-0.00935768,1.91254,-0.908526,69.1392,-0.000660519,0,-0.8574332994758151,0.09064966440200806,0.00199476,999,2.34017,1.61976,1.81116,"17737"
"Otto Lopez","TOR",6,21,19,5,4,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.254275,0.0710309,0.201076,0.353254,0.310028,0.323428,0.283755,0.633456,0.0691526,4.05043,0.323496,-0.0254033,0.0207533,1.93937,-0.427367,83.918,-0.00465,-0.35922,-0.37922028126195073,-0.26234257966279984,0.00185525,744.8200073242188,3.25872,1.72445,1.86937,"19608"
"Johan Camargo","KCR",15,54,49,11,9,2,0,1,5,5,4,0,11,0,0,0,0,0,0,0.231013,0.0809428,0.20606,0.392813,0.293767,0.3129,0.272731,0.606667,0.081887,1.46405,0.287167,-0.0245123,-0.0549901,4.58147,-1.58606,74.536,-0.0795024,-0.494444,-1.6501454636454582,-0.10824111104011536,0.000832989,999,2.11263,0.586351,1.71911,"14950"
"Maikel Garcia","KCR",11,38,35,9,7,2,0,0,5,3,3,0,8,0,0,0,1,1,0,0.246906,0.0717975,0.204279,0.351468,0.301673,0.318152,0.277561,0.619825,0.0712461,5.33541,0.312159,-0.168416,0.214252,3.4012,-0.979576,77.8913,0.0458362,-0.881969,-0.9227863177657127,-0.36786729097366333,-0.00378445,545.5499877929688,4.19419,1.51173,1.82543,"22715"
"Justin Dirden","HOU",9,35,32,7,5,2,0,1,4,4,2,0,11,0,0,0,0,0,0,0.232945,0.0686582,0.312681,0.219579,0.292342,0.362146,0.288576,0.654488,0.129201,5.24996,0.328584,-0.069925,0.0507761,3.40936,-0.587924,87.2553,-0.0191488,-0.516819,-0.5204948876053095,-0.6423387676477432,-0.00518965,999,1.89411,0.642087,1.78633,"sa3014986"
"Livan Soto","LAA",6,25,23,5,4,1,0,0,3,2,2,0,6,0,0,0,0,0,0,0.232165,0.0758414,0.226332,0.33509,0.290704,0.284799,0.260281,0.575504,0.0526341,4.2357,0.303595,-0.0355105,0.0277428,1.85212,-0.969782,64.8645,-0.0077677,-0.159382,-0.9835025323554873,0.12552334368228912,-0.00755613,745.6900024414062,2.89943,1.99535,1.8431,"22471"
"Eguy Rosario","SDP",11,32,30,7,4,2,0,1,4,3,2,0,8,0,0,0,0,0,0,0.235113,0.0695579,0.243203,0.286008,0.291009,0.373288,0.29254,0.664298,0.138176,4.29758,0.297095,-0.0455043,0.0417349,3.21838,-0.436944,88.2975,-0.00376938,-0.866388,-0.4315742391627282,-0.695877730846405,-0.00846311,750.7899780273438,2.05511,0.160219,1.79926,"19964"
